iter	Logloss
268	0.3918205018
269	0.3917594498
270	0.3915682896
271	0.3915110546
272	0.3913720198
273	0.3908825883
274	0.3908232521
275	0.3906480851
276	0.3904796179
277	0.3902978449
278	0.3902545682
279	0.3901719747
280	0.3900835211
281	0.3896972571
282	0.3896124841
283	0.3895459348
284	0.389393604
285	0.3893011351
286	0.3891785007
287	0.3890191855
288	0.3888094504
289	0.3887496822
290	0.3886462729
291	0.3885216236
292	0.3884690897
293	0.3884399901
294	0.3882834728
295	0.3881500158
296	0.3879423967
297	0.3878576632
298	0.3876922803
299	0.3875174337
300	0.387451024
301	0.3874376797
302	0.3871706352
303	0.3871531736
304	0.3870455824
305	0.3869868193
306	0.3868367657
307	0.386701995
308	0.3865990813
309	0.3865388635
310	0.3864279718
311	0.3863464815
312	0.3860665308
313	0.3859710325
314	0.3858695323
315	0.3857414265
316	0.3855510624
317	0.3855300662
318	0.385431307
319	0.3853296167
320	0.3852712949
321	0.3851507529
322	0.3850914189
323	0.384941014
324	0.384824008
325	0.3846533095
326	0.3844573906
327	0.3843408747
328	0.3842443582
329	0.3840733851
330	0.3839851954
331	0.3838602263
332	0.3837492001
333	0.3837172382
334	0.3836535047
335	0.3835808416
336	0.3835367387
337	0.3834856507
338	0.3834345559
339	0.3833343365
340	0.3831894183
341	0.3830448437
342	0.3829467277
343	0.3828410679
344	0.382788954
345	0.3826558279
346	0.3826054014
347	0.3825511334
348	0.3824971377
349	0.3824900758
350	0.3823240491
351	0.382255697
352	0.3821190607
353	0.3820255292
354	0.3819447419
355	0.3818740681
356	0.3816131742
357	0.3815067382
358	0.3812934949
359	0.3810989695
360	0.3810233357
361	0.3809134521
362	0.3808214006
363	0.3808211824
364	0.3808038613
365	0.3807032543
366	0.3804877354
367	0.3803460673
368	0.3802244231
369	0.3800543868
370	0.37991234
371	0.3798488278
372	0.3797566545
373	0.3796546244
374	0.3795669935
375	0.3794272168
376	0.3792862443
377	0.3792356788
378	0.3791333457
379	0.3790532437
380	0.3789660928
381	0.3787592744
382	0.3785751607
383	0.3784592703
384	0.378244767
385	0.3781274068
386	0.3780449342
387	0.3778265806
388	0.3775807396
389	0.3773775967
390	0.3771721024
391	0.3770415256
392	0.376913911
393	0.3767538543
394	0.3766046102
395	0.3764708802
396	0.3763045054
397	0.3762253549
398	0.3760482764
399	0.3758822759
400	0.375740126
401	0.3756379876
402	0.3755104146
403	0.3754251387
404	0.3752411058
405	0.3751712647
406	0.3750562598
407	0.3749889649
408	0.374708
409	0.3746584822
410	0.3744435896
411	0.3743124319
412	0.3742163569
413	0.3740876381
414	0.3740683242
415	0.3739055997
416	0.3738064206
417	0.3737335642
418	0.3736744438
419	0.3736361883
420	0.3735266224
421	0.3734018962
422	0.3732934553
423	0.3732283039
424	0.3731404369
425	0.3730000519
426	0.3728092001
427	0.3727282069
428	0.3725174259
429	0.3724034712
430	0.3723026456
431	0.3722682367
432	0.3721699952
433	0.3719903059
434	0.3718166457
435	0.3717133727
436	0.3716960788
437	0.3715750794
438	0.371534377
439	0.3714109212
440	0.371305259
441	0.3710949191
442	0.370861234
443	0.3708141773
444	0.3707191518
445	0.3705429383
446	0.3704604796
447	0.3701994481
448	0.3700029113
449	0.3699354304
450	0.3697816146
451	0.3697270318
452	0.3696520709
453	0.36952195
454	0.3694637992
455	0.3693799814
456	0.3693145384
457	0.3692169806
458	0.3691543958
459	0.3690204239
460	0.3688959819
461	0.3686790193
462	0.3686028491
463	0.3684587452
464	0.3683831381
465	0.368250842
466	0.3681088683
467	0.3679601162
468	0.3678867701
469	0.3677367699
470	0.3676174424
471	0.3676043119
472	0.3675281758
473	0.3674184576
474	0.3674128698
475	0.3673213926
476	0.3671790178
477	0.3668448223
478	0.3666812953
479	0.3666752701
480	0.3665587603
481	0.3665549623
482	0.3664017195
483	0.3661681114
484	0.3661187362
485	0.3660655051
486	0.3659872294
487	0.365852566
488	0.3657662814
489	0.3657437352
490	0.3656561142
491	0.3656401278
492	0.3654890988
493	0.3653328986
494	0.3653233145
495	0.3651580158
496	0.3650096983
497	0.3649379382
498	0.3648406011
499	0.3648034383
500	0.3647190178
501	0.3646496698
502	0.3645006554
503	0.364320348
504	0.3642352569
505	0.3640965558
506	0.3640194167
507	0.3638768577
508	0.3637830279
509	0.3636974412
510	0.3636552447
511	0.3635842055
512	0.3634051735
513	0.3633765242
514	0.3632228287
515	0.3630968389
516	0.3630073974
517	0.3628491983
518	0.3627538601
519	0.3626734775
520	0.3625034894
521	0.3624295825
522	0.3622982879
523	0.3621578406
524	0.3620343656
525	0.3620035732
526	0.3618879416
527	0.3618607424
528	0.361760096
529	0.3615928904
530	0.3614514966
531	0.3613583201
532	0.3612167616
533	0.3611330708
534	0.3609920262
535	0.3608879565
536	0.3608332402
537	0.3606327687
538	0.3605064961
539	0.3604157058
540	0.3603610351
541	0.360169765
542	0.3600685099
543	0.3600010741
544	0.3598836515
545	0.3598145856
546	0.3595892861
547	0.3593689921
548	0.3592657556
549	0.3592395901
550	0.359125024
551	0.3590429613
552	0.3589737806
553	0.3588792293
554	0.3588684955
555	0.3587450241
556	0.358649387
557	0.3585299662
558	0.3584125521
559	0.3583470767
560	0.3581867966
561	0.3581146551
562	0.358003217
563	0.3578573701
564	0.3577344911
565	0.3575799114
566	0.3574191101
567	0.35738887
568	0.3572767041
569	0.3572713395
570	0.3571940425
571	0.3570544351
572	0.356882044
573	0.3567295408
574	0.3566466546
575	0.3565101053
576	0.3564248725
577	0.3563876144
578	0.3563139392
579	0.3562002745
580	0.3560991618
581	0.3559951
582	0.3559092599
583	0.3558836972
584	0.3558269654
585	0.3556243564
586	0.3555496985
587	0.3555134086
588	0.3554774697
589	0.3554191257
590	0.3554035016
591	0.3552938342
592	0.3551255923
593	0.3550651237
594	0.3548774842
595	0.3548281074
596	0.354678728
597	0.3545203977
598	0.3545159371
599	0.3545133658
600	0.3544206354
601	0.3543656557
602	0.3543211917
603	0.3542062452
604	0.3540887068
605	0.3540155992
606	0.3539546945
607	0.3538612666
608	0.35381656
609	0.3538080679
610	0.3536432223
611	0.3535832005
612	0.3534876578
613	0.3533957851
614	0.353318886
615	0.3532486824
616	0.3531939707
617	0.3531293883
618	0.3531093643
619	0.3530256273
620	0.3528522384
621	0.3527476428
622	0.3526687059
623	0.3525696646
624	0.3524506202
625	0.352374065
626	0.3523508035
627	0.3522292434
628	0.3521585686
629	0.352094416
630	0.3519609182
631	0.3518583181
632	0.3517567439
633	0.3517138484
634	0.3515829517
635	0.3514563205
636	0.3512861934
637	0.3512627606
638	0.3511391931
639	0.3510342849
640	0.3510286319
641	0.3508142385
642	0.3506893714
643	0.3505149872
644	0.3503853782
645	0.3503009308
646	0.3502089867
647	0.3501202928
648	0.3500577356
649	0.349945948
650	0.3498408018
651	0.3497897962
652	0.349770186
653	0.3495874516
654	0.3495760522
655	0.3494237938
656	0.3493037834
657	0.3492977576
658	0.3492476194
659	0.3491034459
660	0.349057965
661	0.3490216291
662	0.3488964297
663	0.3487790004
664	0.348660886
665	0.3485325595
666	0.348477631
667	0.3483050185
668	0.3483004913
669	0.3481961457
670	0.3480208903
671	0.3479862682
672	0.3479210664
673	0.3478818979
674	0.3477710166
675	0.3476203673
676	0.3475317187
677	0.347468999
678	0.3473891483
679	0.3473742361
680	0.3473620112
681	0.3473107087
682	0.3471957285
683	0.3471408355
684	0.3471359985
685	0.3470992051
686	0.3469863367
687	0.3469190794
688	0.3468406555
689	0.3467167348
690	0.3467050988
691	0.346574094
692	0.3465310603
693	0.3463385271
694	0.346269339
695	0.3460785264
696	0.3459763908
697	0.3458971839
698	0.3457470038
699	0.3456710088
700	0.34562599
701	0.3455861207
702	0.345516261
703	0.3453608978
704	0.3453581577
705	0.3452043738
706	0.3451558004
707	0.3451489916
708	0.3450667063
709	0.3449332696
710	0.3448650548
711	0.3448624804
712	0.3448257097
713	0.3447667545
714	0.3445354016
715	0.3444942135
716	0.3444189538
717	0.3443123918
718	0.3442474636
719	0.3442321643
720	0.3441476883
721	0.3440433805
722	0.3439711266
723	0.343900346
724	0.3437186441
725	0.3436256566
726	0.3434866185
727	0.3434413393
728	0.3433644539
729	0.3433227375
730	0.3432173694
731	0.3431191307
732	0.3430624088
733	0.3429018417
734	0.3428584645
735	0.3427597052
736	0.3426456819
737	0.3424943902
738	0.3423577523
739	0.342282882
740	0.3421849665
741	0.3421270912
742	0.3420326957
743	0.3418705547
744	0.3418152659
745	0.341755252
746	0.3416838554
747	0.3416372542
748	0.3416141541
749	0.3415083719
750	0.3412899702
751	0.3412376738
752	0.3411650284
753	0.3410841992
754	0.3410013239
755	0.3409266321
756	0.3408760164
757	0.3408562567
758	0.3407341885
759	0.3406551503
760	0.3405627393
761	0.340517248
762	0.3405049769
763	0.3404405932
764	0.3404372883
765	0.340348456
766	0.3403198486
767	0.3402633163
768	0.3401806865
769	0.3401329724
770	0.3399912524
771	0.3399311081
772	0.3397146434
773	0.339656953
774	0.3395501825
775	0.3394460962
776	0.3393471934
777	0.3392981254
778	0.339244925
779	0.3391780149
780	0.3390809055
781	0.3390293195
782	0.3389855193
783	0.3389518948
784	0.338922898
785	0.338804195
786	0.3387204645
787	0.3386989776
788	0.338642767
789	0.3386176048
790	0.3385590564
791	0.3384514867
792	0.3383414017
793	0.3382641385
794	0.3381593406
795	0.3380938792
796	0.3380661445
797	0.3380273793
798	0.3379428385
799	0.3378764316
800	0.3378623404
801	0.3378100285
802	0.3377108682
803	0.3376675733
804	0.3375805358
805	0.3375465648
806	0.3375024135
807	0.3373897817
808	0.3373536088
809	0.3371423536
810	0.3371135271
811	0.3370644068
812	0.3370204748
813	0.336944377
814	0.3368938366
815	0.3368476382
816	0.3367000629
817	0.3365849216
818	0.3365417906
819	0.3364751271
820	0.3363994401
821	0.3362644779
822	0.3361815556
823	0.3361529765
824	0.3360665876
825	0.3359753225
826	0.3359052345
827	0.3358188128
828	0.3358061431
829	0.3357455861
830	0.3356424051
831	0.3355714935
832	0.3355051623
833	0.3354506287
834	0.335394129
835	0.3353903113
836	0.335335887
837	0.3352993792
838	0.3352681487
839	0.335182696
840	0.335095775
841	0.335039692
842	0.3349618624
843	0.3349148084
844	0.3348695255
845	0.3347212061
846	0.334650946
847	0.3345037631
848	0.334448915
849	0.3344168305
850	0.3343087579
851	0.334292504
852	0.334223029
853	0.3341445721
854	0.3340669632
855	0.3339561123
856	0.333833248
857	0.3337509942
858	0.3336585247
859	0.3335480896
860	0.3334418496
861	0.3333369052
862	0.3333049003
863	0.3332522995
864	0.3331296
865	0.333042097
866	0.3329924426
867	0.3329842198
868	0.3329337488
869	0.3329183691
870	0.3328559878
871	0.3327543137
872	0.3326855714
873	0.332626526
874	0.3325278453
875	0.3324816369
876	0.3324168751
877	0.3323124944
878	0.3322524975
879	0.3322229395
880	0.3322207778
881	0.3321052112
882	0.3320646363
883	0.3320530378
884	0.3319597773
885	0.33191194
886	0.3318559077
887	0.3317880389
888	0.3316518683
889	0.3316012265
890	0.3315146389
891	0.331440923
892	0.3313618925
893	0.3312593274
894	0.331166961
895	0.3311051245
896	0.3310219244
897	0.330994753
898	0.33087369
899	0.3308450755
900	0.3307688881
901	0.3307037561
902	0.3306686319
903	0.3305986449
904	0.330528563
905	0.3304823817
906	0.330405406
907	0.330355315
908	0.3303060087
909	0.330294111
910	0.330225624
911	0.3301923087
912	0.3301484273
913	0.3300323687
914	0.3299693177
915	0.3299121106
916	0.3298541344
917	0.3298347033
918	0.3297683722
919	0.3297032708
920	0.329588022
921	0.3295277517
922	0.3294766219
923	0.3293294357
924	0.3292251723
925	0.3291918995
926	0.3291287686
927	0.3291028507
928	0.3290004057
929	0.3289197692
930	0.3288741836
931	0.3288286283
932	0.328781335
933	0.3287569637
934	0.3287347813
935	0.328704677
936	0.3286506374
937	0.3286326725
938	0.3285473441
939	0.3284804051
940	0.3284398208
941	0.3283810112
942	0.3283228883
943	0.3282610368
944	0.3282154675
945	0.3281454362
946	0.3281161881
947	0.3280349713
948	0.327907118
949	0.3278041193
950	0.3277165759
951	0.3276314208
952	0.3275345034
953	0.3274632118
954	0.3273238064
955	0.3270913138
956	0.3270600132
957	0.3270085282
958	0.3269515814
959	0.3269087271
960	0.3268357493
961	0.3268048115
962	0.326749078
963	0.3267187977
964	0.3266844456
965	0.3266245988
966	0.3265645644
967	0.3265363744
968	0.3264461197
969	0.3263530036
970	0.3261334263
971	0.3261101595
972	0.3260104057
973	0.325852993
974	0.3257859239
975	0.3257610964
976	0.3257152999
977	0.3256559622
978	0.3256181821
979	0.3255685306
980	0.325421457
981	0.3253628635
982	0.3251492585
983	0.3250603291
984	0.3250018098
985	0.3249722066
986	0.324928293
987	0.3248672988
988	0.3248531156
989	0.3248322895
990	0.3246904632
991	0.3246498368
992	0.3245513028
993	0.3245251033
994	0.3244629649
995	0.324411061
996	0.3243746934
997	0.3243273478
998	0.3243049549
999	0.324252731
