iter	Logloss
283	0.389845197
284	0.3897618857
285	0.3896740006
286	0.3895543863
287	0.3894404774
288	0.3893161565
289	0.3891326099
290	0.3890710174
291	0.388961961
292	0.3889386807
293	0.388781958
294	0.3885612977
295	0.3884537674
296	0.3881678383
297	0.388045753
298	0.3879507315
299	0.3879013726
300	0.3877234559
301	0.3876479752
302	0.387520778
303	0.38735137
304	0.3872441656
305	0.3871132425
306	0.3870230647
307	0.386777119
308	0.386659628
309	0.386612168
310	0.3865837771
311	0.3864332523
312	0.3863923993
313	0.3863431124
314	0.3863253955
315	0.3862183294
316	0.3862060069
317	0.3860059914
318	0.3859183621
319	0.3857942025
320	0.3856888219
321	0.3854395974
322	0.3853867086
323	0.3852607648
324	0.3851807578
325	0.3851226221
326	0.3849634912
327	0.3849223592
328	0.3848307853
329	0.3847717666
330	0.3847085241
331	0.3845912267
332	0.3844980421
333	0.3843712513
334	0.3842451802
335	0.3841974934
336	0.3841646564
337	0.384122054
338	0.3839624693
339	0.3838135527
340	0.3837358181
341	0.3834933891
342	0.3833660241
343	0.3833353454
344	0.3830203101
345	0.3828381575
346	0.3827348715
347	0.3824310107
348	0.3822945638
349	0.3819627829
350	0.3818508773
351	0.3817448744
352	0.3816511917
353	0.3815379947
354	0.3813289454
355	0.3811292041
356	0.3810467287
357	0.3808651903
358	0.3807944371
359	0.3807183507
360	0.3805502227
361	0.3802826201
362	0.380219705
363	0.3801575279
364	0.3799583031
365	0.379860057
366	0.3797333932
367	0.3796499019
368	0.3795439761
369	0.3794343956
370	0.3794120013
371	0.3792726292
372	0.3791971441
373	0.3791117024
374	0.3790353669
375	0.3789267457
376	0.378800259
377	0.3787349906
378	0.3785142882
379	0.378447045
380	0.3784187335
381	0.378362771
382	0.3782518042
383	0.3781808912
384	0.3781046125
385	0.3780047224
386	0.3779380102
387	0.377788856
388	0.3776257847
389	0.3775649497
390	0.3774345332
391	0.3772970637
392	0.3771406565
393	0.3770659433
394	0.376990004
395	0.3769002943
396	0.376761153
397	0.376644921
398	0.3766176737
399	0.3763935424
400	0.3763468061
401	0.3762475898
402	0.376179791
403	0.3760577917
404	0.3758081257
405	0.3756017429
406	0.3754280248
407	0.3753103991
408	0.3751408861
409	0.3750596134
410	0.3749589362
411	0.3747975343
412	0.3746663028
413	0.3745535403
414	0.3744519529
415	0.374313676
416	0.3741879955
417	0.3740177413
418	0.3738926142
419	0.3736615206
420	0.3735293332
421	0.3734395067
422	0.3733784734
423	0.3732756818
424	0.3731046712
425	0.3730196497
426	0.3729062957
427	0.3728018612
428	0.3727126444
429	0.3725897837
430	0.372529048
431	0.3724081971
432	0.372237568
433	0.3721226584
434	0.3720473769
435	0.3718468774
436	0.3716933206
437	0.371560755
438	0.3715063142
439	0.371396211
440	0.3712797306
441	0.3711659413
442	0.3710101772
443	0.3708949064
444	0.3708245313
445	0.3707718709
446	0.3706492715
447	0.3705700668
448	0.3704777409
449	0.3703899871
450	0.3701674002
451	0.3701124028
452	0.3700079028
453	0.3698978328
454	0.3697692617
455	0.3697375182
456	0.3696251051
457	0.3694667947
458	0.3693330208
459	0.3692613451
460	0.3691071488
461	0.3689604661
462	0.3688131477
463	0.3686909839
464	0.3685778801
465	0.3685667851
466	0.3684911605
467	0.3683955531
468	0.368330696
469	0.3681270658
470	0.3680819466
471	0.368024419
472	0.367889762
473	0.3677083639
474	0.3676278536
475	0.3675297142
476	0.3674733957
477	0.3673719489
478	0.3671223258
479	0.3670295346
480	0.3669592095
481	0.3667956228
482	0.3667354087
483	0.3666783996
484	0.3666109444
485	0.3665982212
486	0.366505075
487	0.3664350391
488	0.3663383694
489	0.3662334399
490	0.3660823562
491	0.3659583397
492	0.3657760122
493	0.3656609676
494	0.3654876548
495	0.3654263386
496	0.3653661817
497	0.3653061211
498	0.3652899539
499	0.3652831124
500	0.365026802
501	0.3649578314
502	0.3648664977
503	0.364815631
504	0.3647531444
505	0.3646783532
506	0.364569044
507	0.3644765849
508	0.3643992452
509	0.3643281796
510	0.3642136912
511	0.3641393816
512	0.364072763
513	0.3639482206
514	0.3639188705
515	0.3638304355
516	0.3637016026
517	0.3636944053
518	0.363666003
519	0.3635227237
520	0.3634002593
521	0.3632696683
522	0.3632142801
523	0.3631406669
524	0.3630614678
525	0.3630504263
526	0.3629991248
527	0.3627870647
528	0.3627789863
529	0.3627047357
530	0.3625962329
531	0.3625575159
532	0.3624952168
533	0.3624286733
534	0.3623754361
535	0.3622930329
536	0.3622199888
537	0.3621503635
538	0.3620392134
539	0.3619558057
540	0.3618396445
541	0.3617307418
542	0.3616230556
543	0.3615725574
544	0.3614346532
545	0.3613985949
546	0.3613491513
547	0.3612958027
548	0.3612866161
549	0.361138676
550	0.3610611801
551	0.360954319
552	0.3609041587
553	0.36089846
554	0.3607947136
555	0.3606918548
556	0.3606265675
557	0.3605584482
558	0.3603894771
559	0.3602801862
560	0.3602001631
561	0.3600682012
562	0.3599917244
563	0.3598659808
564	0.3598499839
565	0.3596795044
566	0.3595136998
567	0.3593905109
568	0.3593021417
569	0.3592567452
570	0.3591643574
571	0.3591098439
572	0.3589960599
573	0.3588961886
574	0.3588115965
575	0.3587378596
576	0.3586024187
577	0.3584751411
578	0.3583197844
579	0.3582749846
580	0.3582205742
581	0.3580973932
582	0.357933988
583	0.3578588083
584	0.3578119724
585	0.3577642778
586	0.357687856
587	0.3576429471
588	0.357587119
589	0.3575385938
590	0.3574516795
591	0.3574450642
592	0.3573943934
593	0.3573298414
594	0.3572051995
595	0.3570284447
596	0.356951615
597	0.3569435981
598	0.3568077766
599	0.3567377329
600	0.3566561
601	0.3565350234
602	0.3564079111
603	0.3563601718
604	0.3562661757
605	0.3561966442
606	0.3561715514
607	0.3560438704
608	0.3559500344
609	0.3558784918
610	0.3558056112
611	0.3557929869
612	0.355696
613	0.3555926254
614	0.3555552201
615	0.3554253035
616	0.3553905818
617	0.3552158872
618	0.3550907139
619	0.3549950616
620	0.3548875178
621	0.354785913
622	0.3547595245
623	0.354628527
624	0.3545671152
625	0.3544842925
626	0.3543759361
627	0.3542632406
628	0.354160506
629	0.3541066864
630	0.3539134015
631	0.3538745154
632	0.3538258395
633	0.3537485409
634	0.353672303
635	0.3535776763
636	0.3535607398
637	0.3534881601
638	0.3533292098
639	0.3532445442
640	0.3530596966
641	0.3529912358
642	0.3528475971
643	0.3527257654
644	0.3526875302
645	0.3526246071
646	0.35259494
647	0.3524556702
648	0.3524411584
649	0.3523740747
650	0.3522963212
651	0.3521866318
652	0.35215537
653	0.3519997696
654	0.3519582437
655	0.3518831909
656	0.3517928353
657	0.3516660629
658	0.3515695593
659	0.3514549844
660	0.351384071
661	0.3512286068
662	0.3512006
663	0.3510557333
664	0.3509765564
665	0.3509503563
666	0.3508854384
667	0.3508132217
668	0.3507587078
669	0.3506241058
670	0.3505333258
671	0.3504129836
672	0.3503627471
673	0.35030385
674	0.3501930964
675	0.3501455799
676	0.3500571595
677	0.3500520014
678	0.3499802327
679	0.3499589378
680	0.349908727
681	0.3497871802
682	0.3496770336
683	0.3495226047
684	0.3495185246
685	0.3494828992
686	0.3494636172
687	0.3494345378
688	0.3493703536
689	0.3493281068
690	0.3491821404
691	0.3490188676
692	0.3490144199
693	0.3489631276
694	0.3488647215
695	0.3487802105
696	0.3487750467
697	0.348721147
698	0.3486048626
699	0.3486000811
700	0.3485425181
701	0.3485273823
702	0.3484888689
703	0.3484405503
704	0.3483044842
705	0.3482499064
706	0.3481635673
707	0.3480558304
708	0.3479627274
709	0.3478592805
710	0.3477528874
711	0.3476445205
712	0.3476087992
713	0.3475256607
714	0.3474341756
715	0.3473479188
716	0.3472174874
717	0.3470496516
718	0.3470020188
719	0.3469223865
720	0.3468280253
721	0.3467475622
722	0.3466026279
723	0.346533468
724	0.3464871818
725	0.3463581451
726	0.3462672136
727	0.3461774667
728	0.3461607719
729	0.3460406054
730	0.3459219407
731	0.3458379957
732	0.3458144437
733	0.3457634391
734	0.3456722427
735	0.3455142402
736	0.3454500701
737	0.3454204703
738	0.3453195236
739	0.3453152701
740	0.3452671104
741	0.3452134826
742	0.3451232763
743	0.3450539136
744	0.3449671464
745	0.3449252803
746	0.3449143674
747	0.3449022094
748	0.3448521183
749	0.3447657606
750	0.3446864579
751	0.3446737996
752	0.3446187785
753	0.3445559577
754	0.3444067069
755	0.3443163922
756	0.3443096504
757	0.3442426578
758	0.3442329675
759	0.3441823488
760	0.3441166124
761	0.3440334607
762	0.3439939647
763	0.3438091866
764	0.3437758949
765	0.3437070463
766	0.3436307662
767	0.3435238694
768	0.3434734116
769	0.3433614867
770	0.3432216071
771	0.3431902842
772	0.3430967783
773	0.3430350585
774	0.3429983715
775	0.3429621092
776	0.3429038072
777	0.3427952653
778	0.3426941458
779	0.3425965982
780	0.3425464219
781	0.3424896782
782	0.3423281903
783	0.3422564883
784	0.3421430708
785	0.3420694852
786	0.3418414468
787	0.3417885202
788	0.3416598263
789	0.3416442617
790	0.3415469926
791	0.3414720589
792	0.3414335988
793	0.3413369555
794	0.3412331914
795	0.3411944365
796	0.3411776724
797	0.3411039082
798	0.3409993303
799	0.3409344439
800	0.3408368468
801	0.3407883548
802	0.3407502686
803	0.3406568827
804	0.3405110688
805	0.3404475939
806	0.3403706213
807	0.3403677818
808	0.3403433016
809	0.3402358909
810	0.3401458954
811	0.3400932731
812	0.3400696717
813	0.3399309171
814	0.3398669708
815	0.3397564414
816	0.3396503119
817	0.3395699209
818	0.3394160121
819	0.3392166821
820	0.3391675114
821	0.3390836912
822	0.3389892971
823	0.3388783826
824	0.3388378442
825	0.3387530928
826	0.3387055153
827	0.3385995339
828	0.338516945
829	0.3384167883
830	0.3384005189
831	0.3383718223
832	0.338308048
833	0.3382286354
834	0.3381967837
835	0.3381555907
836	0.3381088416
837	0.3380802106
838	0.3379748028
839	0.3378880264
840	0.3378137493
841	0.337746282
842	0.3376766633
843	0.3376418711
844	0.3375674051
845	0.3375639145
846	0.3375045201
847	0.3374210377
848	0.3373915609
849	0.337340147
850	0.3372352393
851	0.3371712563
852	0.3371389078
853	0.337058953
854	0.3370113081
855	0.3369541347
856	0.3368608013
857	0.3367837663
858	0.336749079
859	0.336709165
860	0.3366293039
861	0.3365780272
862	0.3364371762
863	0.3363702588
864	0.3363096229
865	0.3362042401
866	0.3360721138
867	0.3359679023
868	0.3359302618
869	0.3358488937
870	0.3357629198
871	0.3356570664
872	0.3356355197
873	0.3356054863
874	0.3355525007
875	0.3354571311
876	0.33524612
877	0.3351474801
878	0.3350452974
879	0.3349953615
880	0.3349104343
881	0.3348937955
882	0.334854427
883	0.3347689712
884	0.3347366133
885	0.3346703216
886	0.3345756034
887	0.3344514572
888	0.3343687454
889	0.3343270923
890	0.3342689148
891	0.3342337924
892	0.3342107769
893	0.3341204996
894	0.3340663992
895	0.3339485613
896	0.3338188483
897	0.3337703577
898	0.3337324204
899	0.3336761955
900	0.333636161
901	0.3335582634
902	0.3334963237
903	0.3334321451
904	0.3333743755
905	0.3333217769
906	0.3332404476
907	0.3331864244
908	0.3331290219
909	0.3330887956
910	0.3330142963
911	0.3329395329
912	0.332900717
913	0.3328574125
914	0.3327895054
915	0.3327774589
916	0.3327229344
917	0.3326856687
918	0.3326596763
919	0.3325593994
920	0.3324390763
921	0.332436144
922	0.3323589361
923	0.3322656038
924	0.3322013033
925	0.3321854865
926	0.3321469132
927	0.3320977073
928	0.3320798025
929	0.3320561946
930	0.33197826
931	0.3319302152
932	0.331816279
933	0.3317726967
934	0.3317160468
935	0.3316591923
936	0.3315822059
937	0.3315385659
938	0.3314371141
939	0.3314081956
940	0.3313092905
941	0.3312883527
942	0.3312211818
943	0.331201452
944	0.331147925
945	0.3310981678
946	0.3310951421
947	0.3310086652
948	0.330970276
949	0.3308314212
950	0.3306748175
951	0.3306715481
952	0.3306291524
953	0.3305428962
954	0.3304485662
955	0.3303612628
956	0.3302997601
957	0.3302578359
958	0.3302126113
959	0.330194094
960	0.3301126822
961	0.3299897267
962	0.3299440137
963	0.3298183782
964	0.3297651664
965	0.32973356
966	0.3297150071
967	0.3296315042
968	0.329412313
969	0.3293681088
970	0.3292835359
971	0.3292413272
972	0.3291534665
973	0.3291259035
974	0.3290461963
975	0.3289581508
976	0.3289152533
977	0.3288574678
978	0.3287867119
979	0.3287223276
980	0.3286777289
981	0.3286585022
982	0.3285654531
983	0.3285257977
984	0.3284648492
985	0.3283597502
986	0.3282537764
987	0.3282493117
988	0.3281975336
989	0.32810039
990	0.3280513267
991	0.3279653724
992	0.3278994304
993	0.3278319638
994	0.3277486653
995	0.3275568052
996	0.3275293892
997	0.3274675566
998	0.327397388
999	0.3272785245
