iter	Logloss
458	0.3888420764
459	0.3887564316
460	0.3886458895
461	0.3885810909
462	0.3884275425
463	0.3883463494
464	0.3882716289
465	0.3882192904
466	0.3881328195
467	0.388048421
468	0.3879249724
469	0.387856644
470	0.3878096734
471	0.3877368081
472	0.3875996705
473	0.387591186
474	0.3875400242
475	0.3874443915
476	0.387405858
477	0.3873025106
478	0.387162141
479	0.3871069153
480	0.3870671354
481	0.3869686493
482	0.3868453828
483	0.3867446686
484	0.3866219691
485	0.3865619226
486	0.3865115731
487	0.3864541046
488	0.3864065172
489	0.3863097021
490	0.3863062412
491	0.3862898627
492	0.3861626729
493	0.3860460108
494	0.3860122883
495	0.3858785018
496	0.3858098562
497	0.3857598133
498	0.3857581815
499	0.3856967148
500	0.3855964455
501	0.3855071504
502	0.3854312211
503	0.3854274165
504	0.3853968896
505	0.3853491883
506	0.3852529861
507	0.385242726
508	0.3851795769
509	0.3850528427
510	0.3849882542
511	0.3848784044
512	0.3847865911
513	0.3847778211
514	0.3847125138
515	0.3846407796
516	0.384552905
517	0.384475317
518	0.3844298826
519	0.3844214556
520	0.3843785587
521	0.3842458347
522	0.3840687599
523	0.3839970043
524	0.3839646184
525	0.383825505
526	0.3837802031
527	0.3837333621
528	0.3836859302
529	0.3834943596
530	0.3833793525
531	0.3833687814
532	0.3832982234
533	0.383235773
534	0.3831235404
535	0.3830508678
536	0.3830460238
537	0.3829977504
538	0.3828881661
539	0.3828427084
540	0.3827751529
541	0.3826785515
542	0.3825890554
543	0.3824746287
544	0.3824035469
545	0.3823455141
546	0.3822510987
547	0.3821619808
548	0.3821581132
549	0.3820712552
550	0.382007103
551	0.3819255959
552	0.3818288496
553	0.3817747649
554	0.3817276169
555	0.3815504124
556	0.3814976681
557	0.3814143364
558	0.3813154869
559	0.3812642081
560	0.3812314756
561	0.3812274349
562	0.3811878801
563	0.3811156916
564	0.381052181
565	0.3810485997
566	0.3810447219
567	0.3810086152
568	0.3808912529
569	0.3807439388
570	0.3806433344
571	0.3805982816
572	0.3805383786
573	0.380484803
574	0.3803934813
575	0.3803622109
576	0.3802995929
577	0.3802420754
578	0.3801316501
579	0.380043743
580	0.3799942653
581	0.3799419719
582	0.3799124448
583	0.3798564265
584	0.3798214241
585	0.3797600677
586	0.3796186634
587	0.3795663522
588	0.3793711066
589	0.3793309181
590	0.3793129342
591	0.3792776388
592	0.379246143
593	0.3791723407
594	0.3790999434
595	0.3790585558
596	0.379039433
597	0.3790360019
598	0.3789259911
599	0.3788813658
600	0.3787385148
601	0.3786914284
602	0.3786529023
603	0.3785871973
604	0.3785190535
605	0.3784540838
606	0.3784125276
607	0.3783074857
608	0.3782556472
609	0.3781820016
610	0.3781035227
611	0.3780290557
612	0.3779473564
613	0.3779198409
614	0.3779104571
615	0.3778455672
616	0.377800897
617	0.3777603333
618	0.3776394709
619	0.3775057478
620	0.3774473056
621	0.3774040511
622	0.3773458318
623	0.377305981
624	0.377247202
625	0.3771758609
626	0.3771050854
627	0.3770642793
628	0.3770148941
629	0.3769408499
630	0.3768502154
631	0.3768211124
632	0.3767956671
633	0.3767303253
634	0.3766865248
635	0.3766239899
636	0.3765391323
637	0.3764916542
638	0.3764511973
639	0.3764218381
640	0.3763710332
641	0.37629406
642	0.3762441206
643	0.3762089762
644	0.376179797
645	0.3760203232
646	0.3760016548
647	0.3759952584
648	0.3759172068
649	0.3758806001
650	0.3758397776
651	0.375743742
652	0.375615849
653	0.3755674962
654	0.3755019319
655	0.375390824
656	0.3753365526
657	0.3752806439
658	0.3752483318
659	0.375181591
660	0.375048456
661	0.3749501037
662	0.3749149811
663	0.3748255391
664	0.3747431279
665	0.3746682101
666	0.3745709977
667	0.374521989
668	0.3744538016
669	0.3744062189
670	0.3743350604
671	0.3742936832
672	0.3742485569
673	0.3742173503
674	0.3741692611
675	0.3741286314
676	0.3740997512
677	0.3740605863
678	0.3739615612
679	0.3739273369
680	0.373893979
681	0.3738281706
682	0.3737696872
683	0.3736728735
684	0.3736147406
685	0.3735589276
686	0.3734722583
687	0.373415878
688	0.373363534
689	0.3732425263
690	0.3732286422
691	0.3731843499
692	0.3731290615
693	0.3729855239
694	0.3729417199
695	0.3728601161
696	0.3727485328
697	0.3726795177
698	0.3726008172
699	0.3725141969
700	0.3724869588
701	0.3724220716
702	0.3723839486
703	0.3722963718
704	0.3722009847
705	0.3721260427
706	0.372054796
707	0.3719560642
708	0.3719125754
709	0.3718706109
710	0.3717314419
711	0.3717034187
712	0.3716055787
713	0.3715693473
714	0.3714438184
715	0.371337343
716	0.3712831199
717	0.3711415248
718	0.371078309
719	0.3710275831
720	0.3709447704
721	0.3709112853
722	0.3708330387
723	0.3707263171
724	0.3707081889
725	0.3706619444
726	0.3705683579
727	0.3705651318
728	0.3705121288
729	0.3704771325
730	0.3703756281
731	0.3703217141
732	0.3702729682
733	0.3702136752
734	0.3701796995
735	0.3701355036
736	0.3701140529
737	0.3700629997
738	0.3699481527
739	0.3698769775
740	0.3698305485
741	0.3697921429
742	0.3697024139
743	0.3695912746
744	0.3695201235
745	0.3694363645
746	0.3693818568
747	0.3693247195
748	0.3692833457
749	0.369214495
750	0.3691973261
751	0.3691467836
752	0.3691016812
753	0.3690584116
754	0.368994263
755	0.368940486
756	0.3688892832
757	0.3688587567
758	0.3688030368
759	0.3687228527
760	0.3687096276
761	0.3686318093
762	0.3685783596
763	0.3685584143
764	0.3685007946
765	0.3684258156
766	0.3682942173
767	0.3682206274
768	0.3681794396
769	0.3680547008
770	0.3680406637
771	0.3680041058
772	0.367947264
773	0.367892631
774	0.3678810427
775	0.3677819381
776	0.3677492754
777	0.3676745437
778	0.3676582845
779	0.36761282
780	0.3675232784
781	0.3674729216
782	0.3673875173
783	0.3673138703
784	0.3672447378
785	0.3671731532
786	0.3670865936
787	0.3670658543
788	0.3670447917
789	0.3669685602
790	0.3669347819
791	0.3668866328
792	0.3667851868
793	0.3666990312
794	0.3666128699
795	0.3665658423
796	0.3665013036
797	0.3664703247
798	0.366421706
799	0.3663653129
800	0.3663270628
801	0.3662307122
802	0.3660825949
803	0.3660123204
804	0.3659634547
805	0.3659385855
806	0.3659037747
807	0.3658460185
808	0.3657483463
809	0.3656361572
810	0.365605409
811	0.3655468858
812	0.3654961829
813	0.3654937857
814	0.3654644421
815	0.3654172267
816	0.3653445136
817	0.3652934556
818	0.3652562066
819	0.3652025862
820	0.3651468646
821	0.365111548
822	0.3651088244
823	0.3650836937
824	0.3650563902
825	0.3650123304
826	0.364967875
827	0.3649390486
828	0.3648735516
829	0.3648321867
830	0.3647889818
831	0.3647469883
832	0.364711188
833	0.3646839723
834	0.3646264971
835	0.3645237583
836	0.3644428844
837	0.3644135343
838	0.364347004
839	0.3642890759
840	0.3642091792
841	0.3642036693
842	0.3641794274
843	0.3640700613
844	0.363959884
845	0.3639489529
846	0.3638372382
847	0.3638062245
848	0.3637135775
849	0.3636901981
850	0.3635963129
851	0.3635327387
852	0.3635097668
853	0.3634954444
854	0.3634503714
855	0.3634281781
856	0.3632966251
857	0.3632283107
858	0.3631916199
859	0.3631376317
860	0.3630540864
861	0.3630046365
862	0.3629451598
863	0.3629234289
864	0.3629005049
865	0.3628788795
866	0.3628330126
867	0.3628247732
868	0.3627694957
869	0.3627432531
870	0.362698578
871	0.3626591321
872	0.362528288
873	0.3624620792
874	0.3624418534
875	0.3623911209
876	0.3623462689
877	0.3623242069
878	0.362229525
879	0.3622091977
880	0.3620964512
881	0.3620462266
882	0.3620027899
883	0.3619553019
884	0.3619046598
885	0.3617775244
886	0.3617193676
887	0.3616065754
888	0.3615727919
889	0.3615394146
890	0.3615079624
891	0.3614557498
892	0.3613479295
893	0.3613013728
894	0.3612678924
895	0.3612073286
896	0.3611015416
897	0.361056686
898	0.3610412963
899	0.3609737424
900	0.3608298336
901	0.3608001213
902	0.3607575032
903	0.3607356562
904	0.3606951956
905	0.3606477176
906	0.3605947521
907	0.3605351847
908	0.3605108857
909	0.3604657102
910	0.3604502523
911	0.3604438671
912	0.3604132652
913	0.3603353747
914	0.3603098241
915	0.3602741857
916	0.3602372746
917	0.3602354408
918	0.3602211743
919	0.360145822
920	0.3600817575
921	0.3600439781
922	0.3599991457
923	0.3599558866
924	0.3599022929
925	0.3598474662
926	0.3597220838
927	0.3596274704
928	0.3596013591
929	0.3595822428
930	0.3595192228
931	0.3594232507
932	0.3593920264
933	0.3593623603
934	0.3593336808
935	0.3592952966
936	0.359262659
937	0.3592357821
938	0.3592335575
939	0.3591777632
940	0.3591586347
941	0.3591204681
942	0.3590962031
943	0.3590708253
944	0.3589596451
945	0.3589125478
946	0.3588848699
947	0.3587355205
948	0.3586424465
949	0.3586267492
950	0.3584738297
951	0.3584557396
952	0.3584066502
953	0.3584046174
954	0.3583749576
955	0.3583333036
956	0.3582919451
957	0.3582532301
958	0.3582108079
959	0.3581433976
960	0.3581145324
961	0.3580799967
962	0.3580443668
963	0.3580171628
964	0.357955928
965	0.3579199403
966	0.3578962242
967	0.3578405523
968	0.3577961831
969	0.3577315172
970	0.3576656897
971	0.3576006486
972	0.3575831584
973	0.3575324185
974	0.3574918686
975	0.3574400625
976	0.3573993924
977	0.3573831938
978	0.3573396451
979	0.3572763623
980	0.3572455686
981	0.3571956784
982	0.3571521863
983	0.3571318372
984	0.3570982075
985	0.3570407078
986	0.3570386907
987	0.3569613771
988	0.3568970086
989	0.3568838167
990	0.3567413573
991	0.356704091
992	0.3566300912
993	0.3566101975
994	0.3565440142
995	0.3564619954
996	0.3564193695
997	0.3563872479
998	0.3563525868
999	0.3563181452
